project_scale_index	budget_adequacy_ratio	schedule_pressure_index	team_capacity_index	team_experience_score	domain_familiarity_score	requirements_volatility	requirements_clarity_score	scope_complexity_index	stakeholder_alignment_score	change_request_intensity	process_maturity_score	sprint_discipline_score	decision_latency_index	risk_management_maturity	client_engagement_score	technical_complexity_index	integration_risk_index	automation_maturity_score	toolchain_reliability_score	legacy_dependency_index	regulatory_risk_index	domain_criticality_index	external_dependency_risk	time_to_market_pressure	resource_stability_index	risk_tolerance_index	overall_uncertainty_index	label
0.899788945	0.661439804	0.496535137	0.658460217	0.917690909	0.696215045	0.912890842	0.284945124	0.115004092	0.09060757	0.08921549	0.910550776	0.46851771	0.311897081	0.888911918	0.289776893	0.677248209	0.697275638	0.316076444	0.317052313	0.53257393	0.088862037	0.315690849	0.701391825	0.700247006	0.061030927	0.875143138	0.904311878	Agile
0.505628795	0.111732439	0.303406568	0.893897444	0.899362501	0.084248617	0.297290968	0.880515957	0.496430583	0.484583237	0.891699366	0.140550665	0.26193698	0.115211496	0.667154604	0.70603903	0.065452689	0.484997175	0.480665471	0.113513556	0.900535625	0.666047447	0.707822081	0.910261175	0.292490718	0.301581211	0.1070058	0.311050845	Hybrid
0.500085964	0.527370286	0.497521546	0.272412113	0.89741605	0.836729654	0.902593711	0.687394585	0.688582992	0.721748331	0.491269239	0.511734904	0.87157254	0.893213225	0.080935404		0.931547247	0.129735392	0.891628669	0.529018889	0.511436394	0.893925053	0.296115684	0.873557066	0.90619488	0.320850631	0.07353474	0.516599322	DevOps
0.28502041	0.686550496	0.105980201	0.516310398	0.496066936	0.505508054	0.673143225	0.909105681	0.106870464	0.917688577	0.69850159	0.914240206	0.883119756	0.514129686	0.299671808	0.511609951	0.943201607	0.094989188		0.096723097	0.925532895	0.914212887		0.669264411	0.880206965	0.501935373	0.474055501	0.724804408	V-Model
0.528242315	0.502033605	0.910287062	0.316696699	0.290889569	0.079086044	0.933365237	0.081387473	0.868366754	0.733196899	0.108522629	0.915211098	0.497113609	0.692674421	0.094764287	0.500202857	0.68667564	0.90913838	0.080159187	0.299284301	0.315955361	0.727908146	0.273984274	0.145342755	0.871929637	0.48671537	0.076459323	0.297188074	Hybrid
0.889600108	0.066585142	0.315509037	0.693177391	0.685709566	0.510003592	0.539161361	0.497868655	0.516630416	0.045671215	0.319201183	0.910200501	0.893806468	0.69136299	0.106126495	0.906345678	0.664256353	0.336765678	0.932167881	0.716316776	0.525848407		0.88867642	0.709225312	0.724315318	0.899268596	0.887567088	0.902202381	Hybrid
0.705005937	0.525556524			0.283803304	0.704123442	0.890352182	0.911567893	0.506088409	0.280921767	0.936353895	0.081278356	0.897940842	0.300843956	0.445069684	0.097402131	0.089190836	0.905759162	0.68078081	0.295710951	0.318063787	0.302971278	0.062387374	0.683901125	0.694037043	0.119022787	0.07405483	0.930155922	DevOps
0.711697907	0.061520231	0.117204334	0.686306221	0.738303684	0.516062616	0.292531914	0.669878826	0.732399216	0.502224488	0.685539895	0.647649927	0.073408608	0.322629457	0.721002216	0.870386939	0.88430545	0.937443578	0.308445457	0.525782309	0.500176419	0.504233154	0.331363631	0.476735274	0.709261766	0.686671788	0.28010665	0.701602968	Hybrid
0.513045973	0.869986201	0.314352674	0.926724365	0.895393264	0.282207432	0.096939213	0.506435997	0.104177495	0.6820871	0.919442102	0.875055377	0.682526009	0.714914448	0.719396937		0.082283511	0.09409899	0.699771936	0.298463652	0.903006014	0.078275989	0.67074721	0.50414539	0.483841205	0.107953761	0.50704364	0.483404941	Waterfall
0.481931629	0.881073203	0.899095954	0.69825191	0.910066521	0.513878422	0.901282261	0.912222134	0.672668217	0.285297643	0.707129692	0.920807073		0.509505425	0.892907363	0.714021065	0.71471883	0.666135619	0.911442144	0.719528751	0.272502654	0.91486706	0.106256802	0.281810517	0.484392126	0.927118872	0.707288808	0.494557127	Spiral
0.262054956	0.50673715	0.883856949	0.888462261	0.730488113	0.663379807	0.30864228	0.727206777	0.305913576	0.688617118	0.454940236	0.116277293	0.703296952	0.681800079	0.29616867	0.891834876	0.676699013	0.921211698	0.874340052	0.490439013	0.737145483	0.754274545	0.497742716	0.890987943	0.921863318	0.902647586	0.100418609	0.29519422	DevOps
0.316003831	0.126065764	0.30833509	0.518811093	0.503539437	0.886553376	0.900811596	0.263718705	0.885675874	0.876634427	0.893703289	0.941286311	0.28196651	0.905058764	0.282965602	0.534349339	0.330483862	0.703728262	0.68837102	0.908786185	0.47863304	0.704200969	0.297266926	0.672754557	0.081469767	0.11875446	0.929936414	0.513393268	Hybrid
0.495150037	0.500372386	0.676625413	0.673471207	0.12073337	0.886849398	0.900236034	0.515331899	0.906605778	0.092311447	0.515669725	0.705274457	0.709964698	0.313567409	0.684157992	0.285748707	0.908547227	0.521989236	0.064086997	0.876533642	0.282593614	0.890845225	0.518495074	0.518238185	0.705848908	0.305028186	0.082627531	0.539201488	Spiral
0.1420283	0.710265306	0.282851836	0.119399349	0.311939412	0.054178009		0.726723817	0.928490245	0.501845236	0.496913412	0.907994265	0.923481545	0.48839822	0.890856957	0.89614332	0.875656159	0.6891345	0.878346083	0.282376555	0.314626182	0.098912565	0.676463705	0.470391061	0.675973119	0.485474141		0.270701862	DevOps
0.677802088	0.673271834	0.101106346	0.723819651	0.688424154	0.261289636	0.688291584	0.115648442	0.520178152	0.887999196	0.687799369	0.901113068	0.478885042	0.14358721	0.69340667	0.898778011	0.887098331	0.306526307	0.710701362	0.503135295	0.527367736	0.096063387	0.298206981	0.278769979	0.519244953	0.53820086	0.659581832	0.909779663	Agile
0.101039482	0.503708282	0.306410809	0.715162997	0.25935054	0.680186716	0.501122598	0.266965959	0.941112476	0.09352415	0.497529597	0.084359499	0.095034242	0.491081168	0.506021668	0.496649604	0.112662676	0.667038961	0.67969504	0.716820869	0.697139242	0.699388091	0.528910809	0.079857488	0.290504893	0.694994179	0.103684892	0.109506621	Hybrid
0.09286576	0.715982634	0.495392342	0.330041345	0.311147811	0.287982052	0.320211324	0.702682493	0.520765504	0.519723768	0.507021058		0.29945169	0.257629836	0.505472233	0.480837101	0.903323638	0.113606192	0.317382849	0.926477564	0.50134818	0.277736505	0.467332603	0.716976955	0.09832589	0.090315628	0.898883164	0.678681216	Hybrid
0.080068628	0.898365202	0.318670295	0.683002878	0.105361614	0.704306047	0.131170298	0.898100826	0.262658072	0.124788021	0.128275699	0.916732699	0.938258077	0.923695996	0.719953021	0.480072541	0.918309725	0.504145481	0.908624338	0.877469176	0.872290042	0.684251914	0.149025551	0.282602974	0.874049256	0.498477789	0.690160842	0.731133524	Waterfall
0.129156016	0.100651689	0.900542648	0.699724236	0.498993241	0.900498568	0.118660648	0.904349434	0.321740736	0.488726387	0.704972881	0.91373251	0.335635297	0.907494294	0.684976534	0.309387007	0.712367164	0.901076364	0.481487145	0.522320489	0.536236742	0.638795749	0.280989145	0.069992904	0.106363885	0.734006151	0.892400591	0.065923739	Waterfall
0.922578523	0.521557168	0.688303671	0.068553389	0.120542831	0.685099898	0.310400021	0.092757828	0.707231164	0.488534627	0.285980606	0.31876483	0.288581751	0.689738746	0.910099793	0.491836576	0.912526686	0.499412218	0.318023563	0.102004788	0.527895411	0.893849098	0.900110709	0.923343538	0.510672078	0.483727195	0.295181909	0.484124404	V-Model
0.495934977	0.304705401	0.901907633	0.504628017	0.319126026	0.680075131	0.068125847	0.884413577	0.307708461	0.676133338	0.707455072	0.140791313	0.108998779	0.692009855	0.083224143	0.306922984	0.511899379	0.478929457	0.0943999	0.48833018	0.894674947	0.302672786	0.707877414	0.922823703	0.702272041	0.691068781	0.507835869	0.661154376	Hybrid
0.725029491	0.480442968	0.689312422	0.937717171	0.873384612	0.712609713	0.893941708	0.500367828	0.702361545	0.127073016	0.283497389	0.861160891	0.677665695	0.506701477	0.873013502	0.684976444	0.113790699	0.707258478	0.945862259	0.300316125	0.108579623	0.316890127	0.307297878	0.504155392	0.305099515	0.115934876	0.699389206	0.917196018	Agile
0.331236258	0.911279146	0.142439923	0.114624712	0.115781482	0.663537188	0.895660562	0.707744428	0.290815199	0.542601017	0.722764421	0.091809163	0.30671194	0.295302561	0.547149089	0.87685865	0.306136411	0.293102977	0.86916016	0.282752251	0.10830939	0.099105738	0.086013326	0.718219412	0.14360885	0.510999602	0.725271835	0.923207864	Agile
0.853500456	0.889985759	0.892763161	0.481470365	0.483884607	0.727683045	0.137140715	0.485682533	0.881809399	0.111484245		0.714137623	0.864346896	0.297553288	0.885916733	0.104411224	0.909385254	0.092468226	0.897841164	0.677123764	0.505752399	0.885493116	0.709200514	0.264936089	0.091156894	0.111895262	0.302085458	0.886856546	Spiral
0.099268015	0.279244289	0.292304696	0.307800773	0.30245034	0.897167055	0.886184771	0.301693582	0.922957926	0.699048259	0.694871169	0.074355121	0.133001987	0.325854461	0.889931818	0.914890973	0.512793323	0.541387324	0.109907945	0.550169022	0.717556059	0.298503712	0.503343586	0.491205864	0.925768284	0.684360166	0.687941987	0.292807859	Agile
0.265423411	0.304085168	0.69004579	0.320717402	0.918810075	0.474891781	0.724486753	0.519845101	0.493611549	0.070395152	0.54087973	0.894574039	0.718062495	0.900598423	0.328297317	0.733179893	0.11049886	0.485527425	0.317891034	0.126378614	0.30261009	0.083105407	0.667477584	0.10909877	0.873830875	0.296858223		0.116345272	Hybrid
0.131423062	0.292178624	0.273322023	0.28688525		0.474832074	0.093362558	0.091575771	0.902660319	0.084428806	0.28043907	0.083734824	0.721780389	0.903309801	0.337708056	0.089947825	0.878347196	0.325952517	0.09761687	0.521377875	0.719578286	0.67790856	0.911443694	0.301756701	0.924366222	0.056352716	0.678042481	0.873652868	Spiral
0.096760841	0.923394101	0.908225189	0.297783351	0.705308932	0.509062302	0.656306397	0.676870114	0.119690026	0.282318732	0.089141267	0.715607317	0.125736981	0.093859153	0.495372327	0.515937368	0.897610359	0.090897135	0.512917358	0.509169607	0.300625662	0.516817629	0.91413825	0.90276525		0.50440024	0.472747389	0.655857068	Hybrid
0.121619975	0.885218097	0.882074181	0.091438682	0.101796775	0.914029181		0.107299553	0.689275446	0.518693717	0.104496493	0.095914007	0.29032076	0.910382628	0.69608384	0.107575453	0.730697171	0.92130437	0.307337584	0.476384091	0.071932496	0.123814966	0.457115936	0.273896932	0.549924029	0.303927868	0.301045613	0.324618854	Hybrid
0.074029905	0.089025619	0.752891268	0.713097463	0.288543726	0.11568266	0.274499882	0.736146004	0.312859496	0.533593692	0.901887506	0.299723826	0.088543874	0.710022224	0.062567893	0.934197517	0.501149194	0.097599258	0.88712217	0.691405168	0.288355563	0.490545255	0.727158533	0.713441053	0.912016101	0.305184085	0.534014987		Hybrid
0.931666784	0.313019993	0.127470849	0.520941838	0.912672547	0.313042524		0.674305108	0.110413496	0.506134502	0.078647135	0.532846455	0.277561101	0.105496396	0.072672874	0.48005802	0.919057964	0.08844372	0.690860373	0.68755072	0.907022911	0.720163667	0.905721272	0.137075635	0.879722865	0.689950645	0.674944168	0.506433573	Hybrid
0.898158455	0.069256753	0.877791203	0.101756377	0.307724396	0.875195584	0.304074419	0.719218197	0.093419556		0.117718512	0.905650827	0.928544053	0.702749787	0.934956163	0.715843799	0.299450819	0.726878245	0.516921679	0.908192876	0.91223376	0.908655454	0.150259829	0.7015371	0.319201867	0.924517209	0.671172973	0.079753268	Waterfall
0.925695075	0.283341966	0.112640087	0.927881697	0.873107063	0.508014605	0.483878769	0.882547387	0.917056768	0.10141336	0.131068708	0.688867806	0.896422084	0.488986921	0.669927592	0.501554852	0.301812826	0.910398673	0.072067391	0.719798938	0.098971126	0.71418941	0.517072386	0.086303409	0.10172392	0.651280998	0.894668843	0.938536877	Hybrid
0.913885841	0.884377869	0.707253482	0.084596689	0.31795984	0.49176273	0.896887853	0.284736014	0.295058488	0.106676827	0.885868107	0.691955661	0.094803793	0.081122063	0.911696455	0.868311914	0.124483988	0.465169924	0.086623784	0.25451613	0.100574652	0.908022815	0.11539269	0.506984381	0.703837063	0.490666594	0.110061578	0.510967001	Agile
0.657454974	0.298346361	0.705709602	0.699909271	0.919069085	0.111702659	0.097806563	0.699870957	0.285570436	0.486685738	0.085191652	0.086062009	0.535663535	0.317525784	0.115710601	0.32152989	0.645790673	0.27360419	0.919543336	0.718904686	0.496169769	0.876971146	0.069508409	0.886066216	0.089707293	0.343285946	0.091427743	0.297451955	Waterfall
0.880754278	0.900705228	0.512892448	0.887244011	0.11156177	0.916916658	0.086064334	0.284291537	0.675419188	0.883971116	0.50761903	0.931791759	0.077156518	0.084863684	0.892823238		0.710260036	0.111036451		0.739297593	0.296336287	0.292080735	0.677369796	0.719904604	0.507262308	0.490300829	0.906741444	0.117818793	Waterfall
0.108631185	0.303468501	0.909777773	0.125555289	0.145745925	0.726995509	0.87199312	0.725376954	0.500195338	0.702285195	0.097618906	0.113592386	0.887439345	0.275613321	0.09087165	0.725632584	0.716741671	0.889578979	0.298059505	0.293173853	0.688832351	0.109564743	0.303988184	0.886083765	0.700251588	0.127852393	0.508072244	0.480680479	Agile
0.124827161	0.492419735	0.898351791	0.276378166	0.109155895	0.690128023	0.902550647	0.708589107	0.501830061	0.265335421	0.089655559	0.493665171	0.124228381	0.304652282	0.70471322	0.267813205	0.9239048	0.272677604	0.899482723	0.290205131	0.09871164	0.891239271	0.46207653	0.491928327	0.886014552	0.295718069	0.889237905	0.893758994	Spiral
0.316647148	0.337005284	0.083187368	0.337567241	0.699918555	0.108483815	0.111625579	0.903061695	0.288685283	0.918010462	0.079878257	0.103459178	0.688184711	0.885703443	0.861125409	0.282617815	0.865874084	0.888910663	0.486219116	0.688158583	0.498362496	0.122870687	0.727670455	0.109860591	0.249775085	0.080774319	0.704587065	0.305859483	Waterfall
0.08157962	0.899437511	0.930791586	0.081515713	0.070637568	0.067192095	0.875956349	0.488314953	0.102523588	0.469656279	0.672458066	0.099210892	0.723886152	0.304001252	0.304003083	0.713825329	0.082904594	0.50937873	0.504359998	0.287585472	0.872321869	0.102253994	0.917599322	0.11760541	0.108122788	0.280068889	0.109698159	0.695783421	Agile
0.287077772	0.500231644	0.935872781	0.307995392	0.861647616	0.70169614	0.92066953	0.316893856		0.898068685	0.084488683	0.880236012	0.738587653	0.485549266	0.274275205	0.471772332	0.700915828	0.32166856	0.476389588	0.314020232	0.910003399	0.476205132	0.315197685	0.303083619	0.288560464	0.119915943	0.095830151	0.3069605	Hybrid
0.470583239	0.891764513	0.682216047	0.572545965	0.259359008	0.892709547	0.06413448	0.700617308	0.866994891	0.495911432	0.072732088	0.106074825	0.298946526	0.335869128	0.298220386	0.87630801	0.87848641	0.469019527	0.287210391	0.910024358	0.331838121	0.688871512	0.26549898	0.096682229	0.26796658	0.112745021	0.334283669	0.673706085	Spiral
0.717168875	0.307670486	0.715701609	0.517897801	0.723699966	0.711852286	0.305678437	0.87055549	0.495334302	0.903883047	0.89331486	0.667279417	0.106936802	0.339696055	0.51844053	0.129459107	0.48955654	0.509939503	0.12659002	0.7111231	0.12952815	0.699386982	0.914717553	0.098648494	0.347165722	0.089423369	0.314110477	0.722808101	Hybrid
0.725637104	0.669893667	0.700402237	0.677841405	0.528776861	0.316999273	0.914449158	0.909287242	0.932343961	0.296746948	0.305040119	0.102783988	0.888119622	0.487492375	0.478561986	0.511115556	0.897376157	0.095604906	0.153445221	0.690545288	0.091004879	0.712653606	0.703626111	0.478233179	0.138361227	0.309756843	0.509495552	0.928182704	Spiral
0.447264582	0.507614321	0.694189137	0.291017067	0.659991743	0.877572082	0.692770711	0.912832665	0.874008314	0.526037162	0.105545899	0.901565959	0.077516258	0.29969906	0.488162268	0.900157453	0.305952658	0.112920835	0.638042563	0.088284924	0.309308583	0.905844203	0.502154745	0.919283847	0.069813664	0.889778442	0.697356506	0.500340459	V-Model
0.058103326	0.502625411	0.511824757	0.280096905	0.105969298	0.695938469	0.455857762	0.106962923	0.476136987	0.690335152	0.488673356	0.512933571	0.510571915	0.704820433	0.311339261	0.096525417	0.719848535	0.270461239	0.473366271	0.084337142	0.09941257	0.503134384	0.317407237	0.928042977	0.327055983	0.314398938	0.682114699	0.494131857	Hybrid
0.316648242	0.683303116	0.292684349		0.289551233	0.694033245	0.095946009	0.91325614	0.103256118	0.482807262	0.283716841	0.926045184	0.466244871	0.080659992	0.891639311	0.920985402	0.100854145	0.094999044	0.720169034	0.293390617	0.919916814	0.123392854	0.923703253	0.30558871	0.912439885	0.919369229		0.892908972	Waterfall
0.945316284	0.305979824	0.513745453	0.472759167	0.290564249	0.447312418	0.093642069	0.108614421	0.108980438	0.936199761	0.51651318	0.073802783	0.891758844	0.731321293	0.94198056	0.29741191	0.907912862	0.905756714	0.490900111	0.279514906	0.512993679	0.879473655	0.071009989	0.67660917	0.499308607	0.501785495	0.713228101	0.68809419	Spiral
0.717027253	0.858258651	0.704741343	0.301149229	0.507934798	0.103335234	0.710471745	0.520171251	0.083549652	0.076647197	0.901203982	0.688795438	0.714883421	0.683583572	0.888244006	0.070389368	0.51014723	0.119131324	0.289575642	0.296207289	0.317528101	0.69644413	0.87307763	0.890192434	0.468984632	0.103075334	0.895282042	0.070632185	Hybrid
0.901922051	0.871175752	0.097511293	0.279856667	0.693039053	0.10671673	0.309603577	0.723007288	0.085292619	0.909252148	0.490308888	0.125291344	0.72016138	0.506475959	0.91544193	0.511520659	0.309835789	0.910878481	0.890546513	0.125799255	0.076433963	0.452454134	0.69248173	0.464152628	0.68739527	0.278601375	0.506065525	0.662052471	DevOps
0.306938501	0.301773667	0.070418242	0.902331745	0.923133206	0.318196808	0.089520366	0.937879155	0.702881712	0.887379624	0.071186823	0.716275209	0.711105673	0.691478018	0.6552075	0.733447847	0.294739943	0.515216833	0.525481943	0.097987067	0.515846988	0.116785571	0.895159193	0.098356717	0.753291185	0.101004455	0.888763065	0.909052952	Waterfall
0.884487836	0.097668444	0.297390829	0.112457982	0.510411652	0.33716487	0.696723756	0.478640643		0.085452918	0.119682752	0.888084263	0.737839435	0.103798227	0.32580975	0.898601259	0.879962906	0.509865636	0.47538402	0.875656545	0.710401299	0.874929467	0.098691691	0.2898619	0.894306663	0.49922926	0.50757075	0.316119931	V-Model
	0.074942006	0.910465128	0.928835339	0.1007428	0.68288895	0.859957356	0.883415562	0.080672571	0.847266802	0.105998005	0.089513588	0.2813456	0.520872107	0.728333911	0.889440436	0.096655256	0.286389494	0.510732411	0.923224301	0.897134459	0.125850752	0.902938042	0.925278486	0.286585106	0.51839022	0.688422457	0.070283705	Agile
0.327668219	0.295600031	0.529299323	0.881152829	0.500873976	0.738270245		0.862555378	0.470703167	0.699895138	0.098070545	0.279281357	0.331399968	0.30005695	0.112280222	0.304120143	0.9051778	0.724898276	0.108469611		0.321577712	0.921146787	0.514861743	0.899263408	0.543777105	0.914133793	0.897135869	0.369373757	Hybrid
